TXNAME,GENEID
XM_001122159,LOC726422
XM_006564683,LOC552049
XM_006564682,LOC552049
XM_006564690,LOC726587
XM_006564691,LOC726587
XM_016913412,LOC726587
XM_016913413,LOC726587
XR_001703868,LOC102656498
XM_026442282,LOC551409
XM_026442283,LOC551409
XM_026442284,LOC551409
XM_397120,LOC413679
XM_006566832,LOC411652
XM_395120,LOC411652
XM_016913660,LOC413438
XM_623410,LOC413438
XM_006566826,LOC413438
XM_006566827,LOC413438
XM_006566828,LOC413438
XM_006566829,LOC413438
XM_006566830,LOC413438
XM_026442367,LOC100578705
XM_026442368,LOC100578705
XM_016913531,LOC726829
XM_016913532,LOC726829
XM_026442427,LOC726829
XR_003305212,LOC113218953
XM_623210,LOC408971
XM_016913535,LOC408971
XM_016913533,LOC408971
XM_006566810,LOC408971
XM_016913534,LOC408971
XM_006566809,LOC408971
XM_026442438,LOC100578055
XM_003250894,LOC100578055
XM_016913572,LOC413568
XR_001703942,LOC102654654
XR_411069,LOC102654188
XR_003305222,LOC102654188
XR_003305219,LOC107964843
XR_003305220,LOC107964843
XR_003305218,LOC107964843
XR_003305221,LOC107964843
XM_026442461,LOC113218956
XM_003251117,LOC409245
XM_006568018,LOC409245
XR_411073,LOC102654832
XR_001704102,LOC102654832
XM_006568022,LOC410099
XR_001704052,LOC410099
XM_006568021,LOC410099
XR_001704053,LOC107964894
XM_006568026,LOC552582
XM_006568028,LOC552582
XM_006568027,LOC552582
XM_006568029,LOC552582
XM_016913630,LOC724934
XM_003251114,LOC100576198
GeneID_113218973_t1,GeneID_113218973
XR_003305088,LOC113218920
XR_001703865,LOC107964817
XM_006568055,LOC408973
XR_001703863,LOC408973
XM_016913409,LOC408973
XM_006568054,LOC408973
XR_411079,LOC102656668
XM_026442062,LOC113218919
XM_006568060,LOC725263
XM_006568059,LOC725263
XM_001121135,LOC725263
XM_006568058,LOC725263
XM_016913469,LOC725263
XM_396502,LOC413051
XM_001120359,LOC725186
XM_006568066,LOC413047
XM_026442256,LOC102655690
XM_006568268,LOC725804
XM_026442214,LOC552685
XM_026442215,LOC113218932
XM_006568262,LOC551296
XM_623695,LOC551296
XM_006568261,LOC102655072
XM_006568258,LOC102655072
XM_016913635,LOC102655072
XM_026442336,LOC102655072
XM_026442337,LOC102655072
XM_006568255,LOC102655072
XM_006568256,LOC102655072
XM_006568257,LOC102655072
XR_001704029,LOC107964874
NM_001242431,LOC552665
XM_003251162,LOC100576795
LOC113218936_df_pt,LOC113218936
XM_016913390,LOC411288
XM_006568542,LOC411288
XM_026442338,LOC411288
XM_006568532,LOC411288
XM_006568525,LOC411288
XM_006568526,LOC411288
XM_006568527,LOC411288
XM_006568524,LOC411288
XM_394762,LOC411288
XM_006568534,LOC411288
XM_016913388,LOC411288
XM_026442339,LOC411288
XM_026442259,LOC107964805
XR_003305178,LOC113218944
XM_026442519,LOC551016
XM_006568520,LOC102655399
XM_001120879,LOC724979
XM_016913809,LOC724979
XM_393403,LOC409912
XM_026442124,LOC551308
XM_026442123,LOC551308
XM_026442122,LOC551308
XM_006568513,LOC726007
XM_001121788,LOC726007
XM_395655,LOC412192
XM_001123340,LOC727634
XM_006568510,LOC727634
XM_016913776,LOC727634
XM_006568511,LOC727634
XM_006568503,LOC412069
XM_006568502,LOC412069
XM_006568505,LOC412069
XM_006568504,LOC412069
XM_395535,LOC412069
XM_006569693,LOC412398
XM_006569694,LOC412398
XM_006569695,LOC412398
XM_006569696,LOC412398
XM_006569697,LOC412398
XM_016913770,LOC412398
XM_006569699,LOC725039
XR_411604,LOC411989
XR_411603,LOC411989
XM_623282,LOC411989
XM_026442526,LOC102656541
XM_026442527,LOC102656541
XM_016913520,LOC102656541
XM_623771,LOC551376
XM_026442528,LOC100578450
XM_003251387,LOC100578450
XM_006569706,LOC724870
XM_006569704,LOC724870
XM_016913523,LOC724870
XM_026442053,LOC724870
XM_006569707,LOC102656792
XM_006569708,LOC102656792
XM_026442271,LOC726778
XM_016913594,LOC412504
XM_395960,LOC412504
XM_026442375,LOC726822
XM_006569710,LOC409353
NM_001110764,GeneID_726848
NM_001011600,GeneID_406117
NM_001098717,GeneID_409354
XM_026442275,LOC102653693
XM_016913634,LOC412722
XM_006569716,LOC412722
XM_396175,LOC412722
XM_016913633,LOC725910
XM_026442210,LOC552794
XM_026442211,LOC552794
XM_016913327,LOC726341
XM_006569725,LOC726383
XM_026442184,LOC113218929
XM_395760,LOC412299
XR_003305103,LOC113218923
XR_003305108,LOC113218923
XR_003305107,LOC113218923
XR_003305110,LOC113218923
XR_003305104,LOC113218923
XR_003305105,LOC113218923
XR_003305106,LOC113218923
XR_003305109,LOC113218923
XR_003305111,LOC113218923
XM_026442260,LOC100577676
XM_026442358,LOC726832
XM_006569728,LOC726832
XM_026442357,LOC726832
XM_006569731,LOC409533
XM_623622,LOC409533
XM_006569730,LOC409533
XM_006569742,LOC413215
XM_006569743,LOC413215
XM_026442512,LOC413215
XM_006569741,LOC413215
XM_026442513,LOC413215
XR_001703971,LOC102655158
XR_001703972,LOC107964859
XM_026442514,LOC413885
XM_624336,LOC551954
XM_016913775,LOC411894
XM_026442383,LOC724443
XM_006569772,LOC411290
XM_016913750,LOC411290
XM_394764,LOC411290
XM_006569773,LOC411290
XM_001119993,LOC724225
XM_006569771,LOC724225
XM_026442022,LOC724225
NM_001327960,LOC724225
XR_120505,LOC100576105
XR_003305154,LOC102656765
XR_003305156,LOC102656765
XR_001704039,LOC102656765
XR_003305155,LOC102656765
XM_016913577,LOC412161
XM_016913578,LOC412161
XM_006569775,LOC412161
XM_026442250,LOC412694
XM_026442321,LOC412125
XM_016913793,LOC412125
XM_006569784,LOC412125
XM_026442362,LOC552310
XM_026442268,LOC552290
XM_026442269,LOC552290
XM_026442244,LOC551021
XM_026442242,LOC551021
XM_026442243,LOC551021
XM_006569834,LOC552223
XM_396646,LOC413196
XM_026442261,LOC100578157
XM_026442272,LOC113218937
XM_001120685,LOC724786
XM_026442084,LOC412950
XM_026442082,LOC412950
XM_006569789,LOC409403
XM_016913700,LOC409403
XM_006569788,LOC409403
XM_026442162,LOC409843
XM_016913418,LOC409843
XM_006569794,LOC409843
XM_006569795,LOC409843
XM_006569796,LOC409843
XM_006569797,LOC409843
XM_006569798,LOC409843
XM_006569799,LOC409843
XM_006569800,LOC409843
XM_006569801,LOC409843
XM_006569803,LOC409843
XM_006569805,LOC409843
XM_016913415,LOC409843
XM_016913416,LOC409843
XM_016913417,LOC409843
XM_016913419,LOC409843
XM_016913422,LOC409843
XM_016913423,LOC409843
XM_016913424,LOC409843
XM_016913425,LOC409843
XM_016913426,LOC409843
XM_016913427,LOC409843
XM_016913428,LOC409843
XM_016913430,LOC409843
XM_016913431,LOC409843
XM_016913432,LOC409843
XM_026442153,LOC409843
XM_026442154,LOC409843
XM_026442155,LOC409843
XM_026442157,LOC409843
XM_026442158,LOC409843
XM_026442159,LOC409843
XM_026442160,LOC409843
XM_026442161,LOC409843
XM_016913435,LOC413263
XM_006569813,LOC413263
XM_006569814,LOC413263
XM_006569816,LOC413263
XM_624248,LOC551863
XM_006569819,LOC413418
XM_396862,LOC413418
XM_006569818,LOC413418
XM_006569817,LOC413418
XM_026442169,LOC725334
XM_026442453,LOC408955
XM_006569825,LOC408955
XM_392483,LOC408955
XM_026442449,LOC725485
XM_026442450,LOC725485
XM_026442452,LOC725485
XM_026442451,LOC725485
XM_026442439,LOC725485
XM_026442440,LOC725485
XM_026442441,LOC725485
XM_026442442,LOC725485
XM_026442443,LOC725485
XM_026442444,LOC725485
XM_026442445,LOC725485
XM_026442446,LOC725485
XM_026442447,LOC725485
XM_026442448,LOC725485
XR_003305090,LOC113218921
XM_026442630,LOC726880
XM_026442631,LOC726880
XM_026442632,LOC726880
XM_026442633,LOC726880
NM_001242576,LOC726880
XM_026442684,LOC727173
XM_026442686,LOC727173
XM_026442687,LOC727173
XM_026442688,LOC727173
XM_026442685,LOC727173
XM_016917414,LOC409388
XM_392903,LOC409388
XM_016917412,LOC102655897
XM_026442757,LOC412318
XM_395779,LOC412318
XM_026442752,LOC107964022
XR_003305329,LOC107964022
XR_003305330,LOC107964022
XM_026442778,LOC102656465
XM_026442779,LOC102656465
XM_026442842,LOC107965817
XM_026442786,LOC100576187
XM_623703,LOC551305
XM_026442708,LOC409281
XM_026442943,LOC725598
XM_026442764,LOC113218991
XM_026442765,LOC113218991
XM_026442770,LOC726444
XM_026442749,LOC725842
XM_026442933,LOC113219003
XR_001706278,LOC107965829
XM_026442945,LOC113219005
XM_003251802,LOC725031
XM_026442845,LOC412679
XM_026442844,LOC412679
XM_006571988,LOC102654952
NM_001278330,GeneID_726003
XM_393089,LOC409586
XM_001123300,LOC727592
XM_016914178,LOC726958
XM_001122675,LOC726958
XM_026442635,GeneID_726970
XM_026442636,GeneID_726970
NM_001077822,GeneID_726970
XM_026442706,LOC727210
NR_127309,GeneID_104797443
GeneID_104797443_t1,GeneID_104797443
GeneID_104797443-2,GeneID_104797443
XM_026442771,LOC412647
XM_026442772,LOC412647
XM_026442773,LOC412647
XM_026442774,LOC412647
XM_006557215,LOC727157
XM_001122868,LOC727157
XM_003249029,LOC726740
XM_006557216,LOC552467
XM_624841,LOC552467
XR_407430,LOC102654498
XM_026443046,LOC552291
XM_026443044,LOC552291
XM_623948,LOC551554
XM_016917546,LOC551907
XR_001706280,LOC107965832
XM_026443050,LOC102656685
XM_026443051,LOC102656685
XM_026442665,LOC100576436
XM_026442666,LOC100576436
XM_006571961,LOC550780
XM_623106,LOC550780
XM_026442668,LOC102656492
XM_026442667,LOC102656492
XM_623085,LOC550692
XM_001123307,LOC727599
XM_006571942,LOC413984
XM_006571943,LOC413984
XM_006571944,LOC413984
XM_006571945,LOC413984
XM_026442642,LOC725558
XM_395903,LOC412446
XR_003305310,LOC102656849
XR_003305312,LOC102656849
XR_003305309,LOC102656849
XR_003305311,LOC102656849
XR_003305314,LOC113218985
XR_003305313,LOC102656780
XM_623286,LOC550940
XM_396143,LOC412688
XM_001122110,LOC726367
XM_003251817,LOC100576170
XM_006558129,LOC413382
XM_016914098,LOC413382
XM_016914100,LOC413382
XM_016914101,LOC413382
XM_396827,LOC413382
XM_624701,LOC552326
XM_026442928,LOC113219002
XM_006558163,LOC413573
XR_001704190,LOC413573
XM_397014,LOC413573
XM_016913927,LOC413573
XM_026442925,LOC413573
XM_026442926,LOC413573
XR_003305359,LOC102654076
XR_003305379,LOC113219023
XM_026442920,LOC727630
XM_026442922,LOC727630
XM_026442923,LOC727630
XM_026442924,LOC727630
NM_001014994,GeneID_726445
XM_026442629,GeneID_726445
XM_026442627,GeneID_726445
XM_006558364,LOC102656448
XM_016914031,LOC100576261
XM_006558359,LOC552027
XM_006558362,LOC552027
XM_006558363,LOC552027
XM_624408,LOC552027
XM_006558360,LOC552027
GeneID_107965018_t1,GeneID_107965018
XM_006558358,LOC412011
XM_625239,LOC551227
XM_006558357,LOC551227
XM_016913931,LOC411358
XM_394832,LOC411358
XM_016913926,LOC724787
XM_006558352,LOC724787
XM_006558350,LOC724787
XM_006558351,LOC724787
XM_006558348,LOC413555
XM_006558349,LOC413555
XM_026442857,LOC413555
XM_395405,LOC411936
GeneID_107965016_t1,GeneID_107965016
NR_127327,GeneID_104794346
GeneID_104794346_t1,GeneID_104794346
XM_006558824,LOC413256
XM_006558825,LOC413256
XM_396702,LOC413256
NR_039440,GeneID_100628999
GeneID_100628999_t1,GeneID_100628999
XM_006559916,LOC411347
XM_006559918,LOC411347
XM_006559926,LOC411347
XM_026442981,LOC411347
XM_026442982,LOC411347
XM_026442983,LOC411347
XM_026442984,LOC411347
XM_026442985,LOC411347
XM_026442986,LOC411347
XM_026442987,LOC411347
XM_026442988,LOC411347
XM_026442980,LOC411347
XM_006559927,LOC411347
NR_039441,GeneID_100629096
GeneID_100629096_t1,GeneID_100629096
XM_026443081,LOC411345
XM_026443080,LOC411345
XM_026443079,LOC411345
XM_006559902,LOC411345
XM_006559910,LOC411345
XM_006559907,LOC411345
XM_026443074,LOC411345
XM_026443077,LOC411345
XM_026443076,LOC411345
XM_026443078,LOC411345
XM_026443075,LOC411345
XM_026442650,LOC100577998
XM_026442652,LOC100577998
XM_003249690,LOC100577998
XM_026442651,LOC100577998
XR_003305284,LOC102654579
XR_003305285,LOC102654579
XR_003305286,LOC102654579
XM_026442664,LOC102654579
XR_003305290,LOC113218978
XR_003305291,LOC113218978
XR_003305287,LOC102654439
XR_003305289,LOC102654439
XR_003305288,LOC102654439
XR_003305293,LOC107964939
XR_001704131,LOC102653713
XR_001704132,LOC102653713
XR_003305292,LOC113218979
XM_006560764,LOC724356
XM_001120177,LOC724356
XR_003305364,LOC113219017
XM_006560765,LOC724356
XM_006560768,LOC100578726
XM_006561572,LOC411477
XM_394952,LOC411477
XM_624849,LOC552476
GeneID_107965017_t1,GeneID_107965017
XM_026442693,LOC726608
XM_006561573,LOC726608
XM_026442694,LOC726608
XM_026442793,LOC726642
XM_001120025,LOC724873
XR_003305365,LOC102655307
XM_026443034,LOC113218544
XM_026443035,LOC113218544
XR_409149,LOC102655174
XM_016914042,LOC552386
XM_624760,LOC552386
XM_006561585,LOC552414
XM_006561586,LOC552414
XM_006561587,LOC552414
XM_006561588,LOC552414
XM_006561589,LOC724315
XM_006561591,LOC552433
XM_006561596,LOC102655945
XM_026442738,LOC409020
XM_016913963,LOC102656198
XM_006561599,LOC100576640
XM_016913959,LOC100576640
XM_016913962,LOC100576640
XR_001704208,LOC107964959
XR_003305315,LOC107964959
XR_003305316,LOC107964959
XM_016914190,LOC100576679
XM_016914191,LOC100576679
XR_001704200,LOC100578608
XR_120028,LOC100577999
XR_120029,LOC100577999
XR_003305352,LOC100577999
XR_003305351,LOC100577999
XR_003305353,LOC113218998
XR_409162,LOC102656759
XR_003305354,LOC113218999
XM_624594,LOC552217
XM_016913951,LOC552217
XM_001121900,LOC726137
XM_006561613,LOC726137
XM_395619,LOC412155
XM_006561614,LOC726029
XM_001121805,LOC726029
XM_395392,LOC411923
XM_006561617,LOC411923
XM_016913955,LOC413030
XM_016913953,LOC413030
XM_396481,LOC413030
XM_026443041,LOC411879
XR_003305366,LOC411879
XM_624905,LOC552529
XM_624355,LOC551972
XM_001119951,LOC725076
XM_003249847,LOC725076
XM_006561625,LOC725076
XM_006561627,LOC412961
XM_006561626,LOC412961
XM_396412,LOC412961
XM_006561628,LOC412960
XM_396411,LOC412960
XM_026442704,LOC113218982
XM_003249850,LOC725595
XM_006561630,LOC411371
XM_006561631,LOC411371
XM_006561629,LOC411371
XM_026443064,LOC100576271
XM_026443063,LOC100576271
XM_026443059,LOC100576271
XM_026443060,LOC100576271
XM_026443057,LOC100576271
XM_026443058,LOC100576271
XM_006561632,LOC100576271
XM_006561637,LOC100576271
XM_026443056,LOC100576271
XM_026443062,LOC100576271
XM_026443061,LOC100576271
XM_006561640,LOC725671
XM_001121493,LOC725671
XM_006561642,LOC409805
XM_393297,LOC409805
XM_006561643,LOC409805
XR_003305369,LOC113219018
XM_393105,LOC409602
XM_026442678,LOC100577064
XR_003305297,LOC100577064
XM_396220,LOC412767
XM_001122696,LOC726981
XM_625148,LOC552773
XM_016914112,LOC552773
XM_001122734,LOC727021
XM_001122741,LOC727028
XM_396217,LOC412764
XM_006561660,LOC412763
XM_006561661,LOC412763
XM_006561662,LOC412763
XM_016913976,LOC412763
XM_016913975,LOC412763
XM_396215,LOC412762
XR_003305376,LOC100577266
XM_006561565,GeneID_724137
XM_006561563,GeneID_724137
XM_006561564,GeneID_724137
XM_016913850,GeneID_724137
XM_016913848,GeneID_724137
NM_001145739,GeneID_724137
XM_395299,LOC411832
XR_409180,LOC102653834
XR_409172,LOC102653672
XR_409177,LOC102653781
XM_392783,LOC409262
XM_006561670,LOC100577252
XM_016914006,LOC100577252
XM_001120178,LOC724357
XM_001120297,LOC724440
XR_001704245,LOC107964976
XM_016914007,LOC107964975
XM_016914106,LOC107964998
XM_016914107,LOC409310
XM_392828,LOC409310
NR_127344,GeneID_104797381
GeneID_104797381_t1,GeneID_104797381
XM_016914127,LOC102654791
XM_016914128,LOC102654791
XM_016914129,LOC102654791
XM_006561684,LOC552341
XM_624776,LOC552403
XM_003249866,LOC725178
XM_026442800,LOC100577440
XM_006561697,LOC100577440
XM_001120836,LOC724937
XM_001120795,LOC724895
XM_006561698,LOC724895
XM_016914141,LOC409085
XM_026442724,LOC409085
XM_026442725,LOC409085
XM_394922,LOC406152
XM_001121104,LOC725227
XM_006561705,LOC102656074
XM_006561706,LOC102656074
XM_026443073,LOC102656074
XM_006561709,LOC102656074
XM_006561707,LOC102656074
XM_016913994,LOC102656074
XM_006561710,LOC102656074
XM_006561711,LOC409267
XM_026442839,LOC113218539
XM_026442840,LOC113218539
XM_026442841,LOC113218539
XM_026442872,LOC552245
XM_006561716,LOC552289
XM_006561715,LOC552289
XM_006561714,LOC552289
XM_006561717,LOC552289
XM_624665,LOC552289
XR_003305296,LOC102656614
XM_026442958,LOC113219010
XM_006561721,LOC725596
XM_006561722,LOC725596
XM_006561724,LOC725596
XM_006561723,LOC725596
XM_001121422,LOC725596
XM_006561732,LOC412025
XR_409186,LOC409217
XM_006561734,LOC409217
XM_006561735,LOC409217
XM_026442750,LOC113218987
XM_006561736,LOC409217
XM_623918,LOC551523
XM_392800,LOC409279
XM_026443070,LOC725938
XM_026443068,LOC725938
XM_026443066,LOC725938
XM_026443067,LOC725938
XM_026443069,LOC725938
XM_006561739,LOC726030
XM_026443072,LOC726077
XM_006561746,LOC726167
XM_006561745,LOC726167
XM_006561747,LOC726167
XM_026442626,GeneID_726214
NM_001098220,GeneID_726214
XM_006561749,LOC107963984
XM_006561748,LOC100578227
XM_026442718,LOC100578323
XM_026442715,LOC100578323
XM_026442717,LOC100578323
XM_026442716,LOC100578323
XM_026442719,LOC551880
XM_026442721,LOC413917
XM_016913915,LOC409017
XM_016913914,LOC409017
XR_001704187,LOC100577151
XM_003249883,LOC100577151
XM_392545,LOC409016
XM_006561774,LOC102656006
XM_006561773,LOC411335
XM_006561776,LOC409015
XM_006561778,LOC409015
XM_016913917,LOC409015
XM_026442837,LOC409015
XM_016913916,LOC409015
XM_016913918,LOC409015
XM_016913919,LOC726638
XM_026442838,LOC107964950
XM_006561792,LOC100577409
XR_003305282,LOC113218976
XR_001704287,LOC102656409
XM_006561508,GeneID_409012
XM_026442598,GeneID_409012
XM_006561509,GeneID_409012
NM_001256039,GeneID_409012
NM_001256040,LOC100859932
XM_026442963,LOC102653763
XM_006561809,LOC409011
XM_006561808,LOC409011
XM_392540,LOC409011
XM_026442971,LOC409011
XM_016914185,LOC411327
XM_006561816,LOC411326
XM_006561815,LOC411326
XM_003249891,LOC726941
XM_006561817,LOC726941
XR_003305355,LOC102654316
XR_003305356,LOC102654316
XM_016917590,LOC107965854
XM_026442873,LOC107965854
NR_034310,GeneID_100315680
GeneID_100315680_t1,GeneID_100315680
XM_006561820,LOC409007
XM_006561825,LOC409007
XM_006561821,LOC409007
XM_006561823,LOC409007
XM_006561822,LOC409007
XM_006561826,LOC409007
XM_006561824,LOC409007
XM_006561827,LOC409007
NR_031527,GeneID_732510
GeneID_732510_t1,GeneID_732510
XM_392534,LOC409005
XM_392533,LOC409004
XM_006561834,LOC409004
XR_001704168,LOC100578354
XM_006561837,LOC724358
XM_006561835,LOC724358
XM_016914181,LOC724358
XM_026442829,LOC724358
XM_006561556,GeneID_411321
XM_006561555,GeneID_411321
XM_016913840,GeneID_411321
NM_001145737,GeneID_411321
XM_624307,LOC551922
XM_026442787,LOC724521
XM_016914179,LOC724616
XM_001120510,LOC724616
XM_003249925,LOC100578860
XM_026442836,LOC102655319
XM_003249898,LOC100578699
XM_006561851,LOC409001
XM_006561852,LOC409001
XM_006561850,LOC409001
XM_006561849,LOC409001
NR_039443,GeneID_100629001
GeneID_100629001_t1,GeneID_100629001
XM_003249899,LOC100578774
XM_016914084,LOC107964994
XM_006561860,LOC725302
XM_001121195,LOC725335
XM_006561859,LOC725335
XR_003305279,LOC113218974
XR_003305278,LOC113218974
XR_001704298,LOC551133
XM_006561873,LOC551133
XR_003305382,LOC113219026
XR_003305381,LOC113219025
XR_003305349,LOC100576161
XM_016914159,LOC102655429
XM_006561904,LOC102655476
XM_006561875,LOC102653835
XM_003249905,LOC100576192
XM_006561876,LOC100576192
XM_026442843,LOC102655512
XM_006561877,LOC102653932
XM_026442932,LOC102653932
XM_006561879,LOC102654008
XM_006561880,LOC102654053
XM_001121697,LOC725903
XM_006561881,LOC102654158
XM_001121754,LOC725969
XM_006561882,LOC102654246
XM_001121782,LOC726001
NM_001174139,LOC726031
XM_026442728,LOC107964934
XM_016913856,LOC107964934
XM_016913895,LOC107964944
XR_001704279,LOC102654507
XR_003305277,LOC102654507
XM_001119871,LOC724138
XM_006567573,LOC724138
XM_006567576,LOC724138
XM_006567575,LOC724138
XR_003305334,LOC113218992
XR_410907,LOC102654629
XR_003305346,LOC113218994
NM_001011602,GeneID_406123
XM_625178,LOC552803
XM_006567468,LOC725634
XM_016913948,LOC725634
XM_001121463,LOC725634
XM_016913947,LOC409231
XM_623765,LOC409231
XM_006567464,LOC409231
XM_006567465,LOC409231
XM_006567466,LOC411846
XM_395313,LOC411846
XM_026442940,LOC411846
XM_001121575,LOC725766
XM_625153,LOC552778
XM_006567461,LOC411305
XR_003305344,LOC725970
XR_003305343,LOC725970
XM_026442805,LOC725970
XM_026442811,LOC725970
XM_026442812,LOC725970
XM_026442813,LOC725970
XM_026442814,LOC725970
XM_026442815,LOC725970
XM_026442816,LOC725970
XR_003305342,LOC725970
XM_026442817,LOC725970
XM_026442818,LOC725970
XM_026442819,LOC725970
XM_026442806,LOC725970
XM_026442807,LOC725970
XM_026442809,LOC725970
XM_026442810,LOC725970
XM_026442808,LOC725970
XM_026442820,LOC725970
XM_026442821,LOC725970
XM_016913943,LOC408992
XM_016914091,LOC552749
XM_016914096,LOC552749
XM_016914092,LOC552749
XM_016914093,LOC552749
XM_016914095,LOC552749
XM_016914094,LOC552749
XM_016914089,LOC408991
XM_026443065,LOC408991
XM_392523,LOC408991
XM_016914090,LOC408991
XM_006567455,LOC408991
XM_006567457,LOC408991
XM_006567453,LOC408990
XM_392521,LOC408989
XR_003305357,LOC411822
XM_026442858,LOC411822
